"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"REV3L","REV3L",7594.16726627215,1.06374842735566,0.122638710917844,8.65857693255495,4.77690192989247e-18,2.25631450848552e-16
"TENM1","TENM1",4.49250099257442,-0.370362378342328,0.362851339521999,-0.825677489382582,0.408987065042988,0.625293570738232
"PAX7","PAX7",0,NA,NA,NA,NA,NA
"MASP2","MASP2",39.3625801688597,-0.354422566036654,0.258778425969585,-1.33933109483627,0.180462910235251,0.375119032586291
"IYD","IYD",1.04121988647851,0.350563640956923,0.233936418695243,1.61564029714101,0.106172106049714,NA
"FAM76A","FAM76A",174.662381493153,0.534593879931268,0.170395090541858,3.12120831554412,0.00180110576149693,0.00978717682999626
"TRAF3IP3","TRAF3IP3",11.8554118719287,-0.160294185473624,0.352151330601242,-0.423613373294523,0.671847800644453,0.828490026347427
"POMT2","POMT2",419.938810612644,0.0798408312905002,0.118204239781691,0.673936248802216,0.500351845207151,0.704353212649851
"VTA1","VTA1",845.131902580909,-0.0581292796033761,0.0964854950384046,-0.603028540287222,0.546489703014904,0.740362888379828
"MLXIPL","MLXIPL",2.45448920631936,0.521634916352466,0.316339979299876,1.37575822780713,0.168896497999634,NA
"BAZ1B","BAZ1B",2945.82570559502,-0.0436307280503631,0.0894565286577888,-0.486563666048892,0.626567577312625,0.799300871554923
"RANBP9","RANBP9",1858.92577439558,0.699113688899062,0.121168437328621,5.76027794980528,8.39755365894466e-09,1.42442923998298e-07
"ETV7","ETV7",14.7278558461206,-0.604282541194622,0.341135866760267,-1.74248469289571,0.081423667627656,0.210391301422681
"SPRTN","SPRTN",170.503976622796,-0.064183369931497,0.152669184923713,-0.420197651077511,0.674341070568756,0.830470098219092
"METTL13","METTL13",907.694236377774,-0.0313421847257298,0.101627546857973,-0.310305234099017,0.7563288512433,0.8789102343252
"DYRK4","DYRK4",186.885143114071,-0.233656256507499,0.145390858704159,-1.60855869339149,0.107712872514894,0.259372597015866
"ZNF207","ZNF207",2031.32390028762,0.115670448164168,0.0777061858070697,1.4886470976483,0.136580322504212,0.308966184904533
"UQCRC1","UQCRC1",1798.0536645627,0.461444606311211,0.0911165582234951,5.0653474729102,4.07656073548516e-07,5.2455393001201e-06
"STARD3NL","STARD3NL",770.499619773864,0.0445194319001024,0.103349319662551,0.432877229095675,0.665103963558299,0.824825167918455
"CD9","CD9",3887.25287530932,0.556845479383657,0.0946589978829213,5.88360885872221,4.01415862017344e-09,7.13210057619011e-08
"HHATL","HHATL",0,NA,NA,NA,NA,NA
"NCAPD2","NCAPD2",1193.15095976622,0.0253219828955556,0.103409138404209,0.243630436619544,0.807517053434343,0.906618466120866
"IFFO1","IFFO1",1204.72302788481,-0.0760785288423651,0.0959472770163605,-0.79058934337781,0.429183667469346,0.645794793111344
"GIPR","GIPR",14.3541406238045,-0.784161414242745,0.344414795518376,-2.2438097025074,0.024844647875248,0.0856094701532955
"PHF7","PHF7",73.8323587276025,-0.028559961563091,0.224219139930141,-0.154331066281277,0.877348703393792,0.940344230905278
"SEMA3G","SEMA3G",0.646202452032604,-0.00152870278081625,0.194243976120273,0.045845276813104,0.963433571049044,NA
"NISCH","NISCH",2571.13251450311,-0.26486534422436,0.0795920802576915,-3.32858613721005,0.00087288008134076,0.00527127542433596
"STAB1","STAB1",0.651141968373676,0.0647983196525039,0.216129457467637,0.345307184076754,0.729863446348909,NA
"FUZ","FUZ",183.149083544143,0.144499463225843,0.154154579380829,0.9395420891961,0.34745249318035,0.566696050022476
"SLC6A13","SLC6A13",0.75245123250415,-0.0279974512270646,0.184275976120307,0.119219946705634,0.905101104166126,NA
"IDS","IDS",1953.44082343099,0.185144322520924,0.0891746721229729,2.06893651669683,0.038552044317803,0.120360470271018
"PRSS3","PRSS3",14.2974889789078,0.0736515734656019,0.350836903956072,0.160795945201798,0.872254118940885,0.938547367195447
"ZNF200","ZNF200",121.337634141262,-0.121950896007015,0.175586493167284,-0.697898706671897,0.485240543282025,0.692150862286041
"CD4","CD4",58.1179936843216,-0.219715902239834,0.23327780867498,-0.977105880483967,0.328516736813606,0.548755215106167
"LRRC23","LRRC23",143.026180974615,-0.231263934882024,0.164842568168271,-1.40118286326538,0.161159397441279,0.346008099317632
"BTK","BTK",0.195898499959086,0.00761126180969638,0.151907570875714,0.0481105097215756,0.961628170359544,NA
"HFE","HFE",457.38382147884,-0.155233929422783,0.130899934587409,-1.19280479904857,0.232945830174333,0.440796855752103
"SCMH1","SCMH1",764.179057337859,-0.00816993695938646,0.0991667529529159,-0.0820455096277041,0.934610523969443,0.968428643742838
"FYN","FYN",1685.43303526597,0.0532276096951039,0.0889377753974392,0.598155666067815,0.549736070029582,0.742496736760974
"HIVEP2","HIVEP2",1413.9414832604,-0.35349645103837,0.0910866391114229,-3.88484869856079,0.000102393635210658,0.000795467962610738
"FMO1","FMO1",32.4790755237177,0.409714487557528,0.34789124707943,1.82598117865174,0.0678530969489277,0.185142710853713
"ELOA","ELOA",1101.55627340435,0.17426778034508,0.0925000733387172,1.88556739129711,0.0593532750748056,0.167210887442345
"LYPLA2","LYPLA2",464.873873552571,0.207016063987114,0.110710115052574,1.86564789804884,0.0620906436037418,0.173229217819838
"CLCN6","CLCN6",620.87572197818,0.0860338914758648,0.109411564035833,0.783248514954317,0.433481190392734,0.648890273400181
"MRC2","MRC2",16673.3792080024,-0.221778143754715,0.0771761995144804,-2.87134151792785,0.00408733675931289,0.0196630230624294
"NME1-NME2","NME1-NME2",0,NA,NA,NA,NA,NA
"SLC6A7","SLC6A7",0.400002199209926,-0.022316911444559,0.152024208592942,-0.147058505674578,0.883085841392103,NA
"TSPAN9","TSPAN9",3562.85606414631,0.281794698531354,0.0865690533846628,3.25472412554532,0.00113502561919993,0.00658993127092967
"BTBD7","BTBD7",1189.67858180895,0.0573905856042732,0.0923176818431557,0.62220017663615,0.533810249911245,0.731066209865957
"APBA3","APBA3",191.170388844246,0.0935129202916825,0.151001563590317,0.614100768230215,0.539148740639515,0.734742850081128
"MKS1","MKS1",143.572157346336,-0.294117644488198,0.160355284033701,-1.82679132799613,0.0677311502635015,0.184908569748357
"ABHD5","ABHD5",1160.88519400382,1.05554882236004,0.168113328161109,6.31514655152453,2.6990557886806e-10,5.52442738827146e-09
"ANOS1","ANOS1",0.228822707282628,-0.054404744308832,0.151907570875714,-0.310328699839548,0.756311008411548,NA
"AKAP8L","AKAP8L",658.21626381531,-0.183849108124791,0.112486721663554,-1.63515632540263,0.102016281075062,0.248777113706636
"MBTD1","MBTD1",369.441845657105,-0.298645303804733,0.127817523071213,-2.33827832127887,0.019372814852967,0.0701057159573553
"UTP18","UTP18",409.476562627913,0.239639955620056,0.118970507314809,2.01645124701027,0.0437528113286692,0.132815781432945
"RNF216","RNF216",1721.91062774037,0.00777089089382171,0.0797661830509502,0.0960034662079535,0.923517819645055,0.962648336346251
"TTC19","TTC19",407.289400329489,0.122289968741818,0.125522684855699,0.972609988713981,0.330747176308581,0.550810925999568
"PTBP1","PTBP1",3594.50111909568,0.343681156541706,0.0771520111753765,4.45599139799506,8.35063803932094e-06,8.43359503563261e-05
"DPF1","DPF1",11.091468435002,0.11200336664544,0.359129571925079,0.333108416692692,0.739052446261493,0.86929691997243
"SYT7","SYT7",148.608654485223,-0.85877963766574,0.185978656511086,-4.59777751432794,4.27021636638775e-06,4.56490887468095e-05
"LARS2","LARS2",428.005170337992,0.0295122450272974,0.114765079146722,0.256964022838897,0.797206546315742,0.900311627072408
"PIK3C2A","PIK3C2A",1507.57293461533,0.34813872448016,0.0830399914929393,4.19272505475227,2.75623420598328e-05,0.000245993902884008
"PLAUR","PLAUR",388.701897349089,0.0428727094398881,0.145323398333079,0.307716761147661,0.758297864641636,0.879866252465137
"ANLN","ANLN",225.877679153908,-0.0182780189257955,0.135171717118262,-0.137659127925202,0.890509822974294,0.947324150571662
"WIZ","WIZ",1526.87078800918,0.0704060173995251,0.0947366253612931,0.738962003278856,0.459930070335244,0.671458536349628
"RABGAP1","RABGAP1",2323.13568202808,0.415857575210806,0.109839131550871,3.77391623847336,0.000160704736886846,0.00119235302849201
"DCN","DCN",298662.959367727,-0.0989584250656102,0.0730765617784291,-1.35240497578524,0.17624579854258,0.369257438709861
"QPCTL","QPCTL",141.833448357498,0.647289059713963,0.165723670600917,3.90260908232434,9.51613284082867e-05,0.000745317118569189
"PPP5C","PPP5C",968.084968416764,0.534653486221242,0.103304396666573,5.17354887562894,2.2968900413419e-07,3.09565926467423e-06
"CEP68","CEP68",825.093652822356,0.151409274869856,0.117681424319928,1.28589316849841,0.19848034821079,0.39745262527835
"MAP4K3","MAP4K3",1398.21195574171,0.790637701043009,0.0997182831987198,7.92235225363753,2.33058941343314e-15,8.57958707089019e-14
"ZBTB32","ZBTB32",2.77981468424593,0.0962892367080131,0.328575807860382,0.36833339456887,0.712624654876009,NA
"TYROBP","TYROBP",1.79905461547916,0.0298279431338653,0.299528496725873,0.267167975839915,0.789339831788781,NA
"LDAF1","LDAF1",892.196107734123,0.104251529162802,0.118663700288853,0.875684311003515,0.381201676727463,0.598836158354819
"GABRA3","GABRA3",0.139554521458751,0.0386192648689605,0.151907570875714,0.24202878139032,0.808757861769012,NA
"BRCA1","BRCA1",221.616341838343,-1.15398233103526,0.161429825349925,-7.14438181520064,9.04017984758093e-13,2.48257246583569e-11
"ERCC1","ERCC1",837.413313668575,0.00923182401834682,0.121927155569513,0.0723439402153099,0.942328197047029,0.972286607935807
"CD22","CD22",0.228999365986961,0.0696272679282247,0.151907570875714,0.41310219845689,0.679531738770254,NA
"SEMA3B","SEMA3B",1270.24718407469,-0.723540247572537,0.103839015613357,-6.95747101967639,3.46435183027918e-12,8.80484518983703e-11
"MBTPS2","MBTPS2",724.154460847641,0.109827664360996,0.102681913755356,1.06793914950721,0.285547961326271,0.504192173259672
"PRICKLE3","PRICKLE3",122.540911006134,0.156837598031185,0.17439192773649,0.884151414914928,0.376614481492663,0.594367112716548
"LTF","LTF",0.970693154526612,0.0317792225228226,0.205558462531991,0.317836141633496,0.750609234067088,NA
"EXTL3","EXTL3",1260.24667547572,0.086513465496153,0.0896424345857505,0.963087209092361,0.335503760179118,0.55556065935111
"NR1H4","NR1H4",0.132040666604773,0.0386192648689605,0.151907570875714,0.238552058169751,0.811452943893437,NA
"ELOVL5","ELOVL5",2386.69888464202,0.391512817197735,0.115129861668592,3.38854940064318,0.000702633708403486,0.00437983315871597
"ALOX5","ALOX5",0.279109042917502,0.0696272679282246,0.151907570875714,0.326236939213659,0.744245095419733,NA
"KDM5D","KDM5D",797.668727470869,-0.118745627544026,0.119651397042567,-0.976316062017104,0.328907862757691,0.549065636100672
"CALCOCO1","CALCOCO1",6064.29375091175,0.399946240084016,0.10563274017963,3.78148923878581,0.000155892962174459,0.00115889242728335
"UBR7","UBR7",539.446790397389,-0.126383028201408,0.118400787443573,-1.07481419239583,0.282457925037202,0.500232072824884
"MAP4K5","MAP4K5",1885.92427123129,-0.102071975415492,0.0793195891922731,-1.28820431262168,0.197674851164622,0.396423684909228
"EHD3","EHD3",1959.036266456,0.446748718615751,0.146280960068615,2.99654906583356,0.00273054292004811,0.0139908425786577
"PSMC4","PSMC4",938.116285191024,0.131177539458696,0.0922264386122191,1.42070865513118,0.155401475303845,0.338330456302557
"MAN2B2","MAN2B2",3151.51334497379,0.0705324114617164,0.0962987635267618,0.736108276236451,0.461664806482872,0.673222802728087
"SLC7A14","SLC7A14",245.161999950019,-2.64263875840317,0.20008982918425,-13.1522015238021,1.65290758699313e-39,2.91652693884271e-37
"CLDN11","CLDN11",3439.71621296262,-1.67569349426081,0.164905357950876,-10.2289733215975,1.47070225029113e-24,1.24733426763641e-22
"SLC25A39","SLC25A39",976.701345469439,-0.0201200457778885,0.0967265933866505,-0.210975066444914,0.832906727545025,0.919720268633554
"MVP","MVP",7759.75360368878,0.133993259581402,0.073214650819206,1.83057357358622,0.0671642159344051,0.183687489543747
"NUB1","NUB1",1251.04888335183,0.164029212350284,0.0966720693851706,1.69941786083474,0.0892404790138281,0.224689288722532
"PGM3","PGM3",999.124640145533,-0.283641971705689,0.107089268037923,-2.65746173760005,0.00787315270852499,0.0339974028772341
"RWDD2A","RWDD2A",251.294502587693,-0.268242822667643,0.137941194365435,-1.95142747859691,0.0510062153464645,0.149540949538498
"CLK1","CLK1",2672.14547052623,0.250700834106734,0.131926080349226,1.90164117179699,0.0572180815223191,0.162452754856761
"POLR3B","POLR3B",254.96310312473,0.0914106140936461,0.132049321309945,0.69122954405707,0.489421300292298,0.69571060213157
"ANGEL1","ANGEL1",345.855348865143,-0.303507840202941,0.127184026115935,-2.38729683682729,0.0169727809071065,0.0631481240196297
"RNF14","RNF14",888.984952253461,0.304831561853382,0.107334115519852,2.83920627013949,0.00452259113736884,0.0214212578061552
"DNASE1L1","DNASE1L1",172.915254132597,-0.00975596064734885,0.157963486422096,-0.0726797325394606,0.942060976978541,0.972206928241854
"DDX11","DDX11",215.165008544624,-0.485560672875051,0.149616984067984,-3.26101765920326,0.00111013126299305,0.00647478154187167
"HEBP1","HEBP1",1390.44982302907,0.375965167100397,0.116961021034819,3.21146662055966,0.0013205931122317,0.00751944542502551
"GPRC5A","GPRC5A",582.837940032058,-0.148689000707031,0.156246526888844,-0.942305078459624,0.346036468852639,0.565407752353045
"MAMLD1","MAMLD1",1100.0253503896,0.346271744293819,0.116858523474344,2.97105893310595,0.00296774825071057,0.0150058970344723
"CD6","CD6",0,NA,NA,NA,NA,NA
"TACC3","TACC3",70.3430253970307,0.125169404075656,0.221741315621449,0.580263427993507,0.561736986097442,0.751675773499113
"UFL1","UFL1",882.102698274964,-0.109773135884355,0.106807967558743,-1.02875274221031,0.303595878813497,0.524240757667715
"POLA2","POLA2",159.890907836778,-0.203850650966173,0.154885568594895,-1.30514691751243,0.191842825354666,0.389512781717988
"ZC3H3","ZC3H3",451.984184616564,0.0142571118276628,0.12019871578044,0.132475684275609,0.894608054636577,0.949494807828576
"CAPN1","CAPN1",3455.59976135357,0.261266471269074,0.0841064439673116,3.10733646904851,0.00188781398738283,0.0102185587166128
"ACP3","ACP3",15.5638404465953,-0.414688784118611,0.360117310566009,-1.16406716677672,0.244396793179627,0.455750142383437
"MDH1","MDH1",1493.00794600191,-0.0742218125904005,0.0830067727441226,-0.893577818345892,0.371547818853963,0.58892584617405
"SLC30A9","SLC30A9",1313.48875833334,0.125545697283654,0.0931948105109128,1.34288382549947,0.179309594587254,0.373421620359249
"MTMR11","MTMR11",568.433917128604,-0.437930770376573,0.117851374226964,-3.72738464722497,0.000193477064757697,0.00139899501700208
"COX15","COX15",631.16702067199,-0.0866014761336717,0.100575159988995,-0.860046280260819,0.389763531642579,0.608109164183638
"CCDC88C","CCDC88C",5.66375619057803,0.240675114591691,0.37177496826916,0.467533824056939,0.640117998325686,0.807897014905665
"YAF2","YAF2",230.350115439774,0.376761568600271,0.165225803768923,2.27439670294019,0.0229421455105384,0.0805546376331827
"ZMYND11","ZMYND11",2170.7220119523,-0.0335872176464737,0.0792993125908182,-0.423529081924487,0.671909284943514,0.828490026347427
"WAS","WAS",4.78239381490787,-0.547041312040998,0.370286642929335,-1.56840902174066,0.116785706997716,0.275261383098717
"DPEP1","DPEP1",1.48844410911956,0.479621470105668,0.26396548909042,2.06751908932633,0.038685267341761,NA
"BID","BID",325.839460365563,0.00062671719786403,0.122434593206599,0.00614517211529041,0.995096892905206,0.997175559957427
"MATR3","MATR3",6867.70425010159,-0.148732897654728,0.0773951621688688,-1.92187288125368,0.0546217549001899,0.156845970720691
"NPC1L1","NPC1L1",17.5603515202437,-1.64492140293727,0.357658505661786,-4.59383582210448,4.35171798619394e-06,4.64233653968472e-05
"XYLT2","XYLT2",671.957058277898,0.0418698032461871,0.10334013568405,0.402676872960061,0.687185949552126,0.838236486039145
"RGPD5","RGPD5",1190.77587803419,-0.209051441120619,0.0924167986958465,-2.25846489617043,0.0239166907363526,0.0830982840599929
"STMN4","STMN4",0.823801622202395,0.22121914700924,0.232237048929151,1.05388947128398,0.291933523847843,NA
"NUDCD3","NUDCD3",1604.39654259032,0.0246908478870399,0.0895499752098291,0.275166766013045,0.783188118614931,0.892809720554552
"ISL1","ISL1",0,NA,NA,NA,NA,NA
"CHDH","CHDH",92.3305671815447,-1.79543682544897,0.232878826721576,-7.60046930634043,2.95058742964738e-14,9.55579485918077e-13
"IL20RA","IL20RA",10.3831163075103,-0.610863018065564,0.365815774771236,-1.78971611128573,0.073499561006153,0.195600665366858
"CLCA1","CLCA1",0.275662434920394,0.00761126180969631,0.151907570875714,0.0632372521472221,0.949577581204046,NA
"CLCA4","CLCA4",0.122373318193845,-0.0233967412495678,0.151907570875714,-0.14127207466495,0.887655009528923,NA
"GLT8D1","GLT8D1",1567.79767860389,0.077476379116945,0.0885673701611159,0.87250334455413,0.382933844381698,0.600727189796252
"ATP2C1","ATP2C1",2762.06571274792,-0.15121779064983,0.0911350320181546,-1.6590030357595,0.0971151805777069,0.239642362489693
"IGF1","IGF1",839.48280079669,-0.436459782306403,0.160112092140391,-2.86845339966197,0.00412483957069314,0.0198000038304285
"SLC38A5","SLC38A5",446.713333820796,-0.930553926234837,0.18626257355333,-5.05561079403921,4.29015474328501e-07,5.46998265993103e-06
"RALBP1","RALBP1",3347.87246768148,0.553259412827007,0.090400303028321,6.1201000449593,9.35166244133744e-10,1.80122170811758e-08
"RUFY3","RUFY3",994.637239933052,-0.306315504534491,0.099453993922321,-3.07854366056618,0.00208015046519817,0.0110953404417154
"CNTN1","CNTN1",46.0554866134618,0.34024549507919,0.256540206390188,1.34075457471683,0.180000149065998,0.374516439185706
"SLC11A1","SLC11A1",5.38643307575579,-0.00799802781793982,0.373417178462518,0.00986050904216702,0.992132579564879,0.995523183422566
